name,place,price
成都龙王庙南街19号院,龙王庙南街19号省政府春熙路附近 ,11862
成都临江路8号院,临江路8号（大学路旁） ,11785
成都龙腾花园,龙腾中路10号 ,0
成都莲花新三区,莲花北路91号 ,0
成都石油广都小区,广都中街199号 ,0
成都石油公司单位宿舍,红星路 ,8708
成都沙湾北区商寓,交大路101号 ,0
成都双华路社区,双华路3号（新华公园对面） ,8322
成都世都大厦,北新街58号 ,0
成都假肢厂宿舍,龙江路26号 ,0
成都金秋家园,华阳大道四段68号 ,0
成都金沙路127号院,金沙路127号 ,6781
成都菊乐路122号院,菊乐路122号 ,7876
成都金陵路小区,武侯区金陵路（金陵横路） ,9009
成都金沙北二路4号院,金沙北二路4号 ,8021
成都金鱼街5号院,金鱼街5号 ,8190
成都金琴路14号,金琴路14号 ,9145
成都金沙春,青羊区清江中路53、55号 ,0
成都金宇大厦,一环路北一段16号 ,0
成都解甲园,青羊大道8号 ,0
成都交桂巷8号院,二环路营门口附近交大路交桂巷8号 ,8468
成都共和路,新光路64号 ,9542
成都君怡苑,柳春路88号（鱼凫路旁） ,0
成都金鹏雅居,解放路一段平福巷北 ,8357
成都吉祥大厦,上南大街49号 ,0
成都恒创广场,郫县东大街 恒创.太平洋旁 ,0
成都航天佳苑,培中路85号 ,0
成都红布正街小区,红布正街11号 ,0
成都红瓦二期,红瓦街80号 ,4917
成都海桐小区,海桐路68弄 ,5892
成都红墙巷24号院,红墙巷24号 ,9358
成都红枫别苑,友爱镇清河村 ,0
成都鸿盛花园,仁和街90号 ,2899
成都恒森朗晴居,大庆路70号 ,9942
成都海椒市街60号院,海椒市街60号 ,8845
成都槐树街社区,永陵路槐树街 ,8345
成都火车南站西路小区,火车南站西路6号 ,0
成都后沙湾,光荣北路86号 ,9624
成都海椒市街12号院,海椒市街12号 ,8589
成都和苑,玉林横街19号 ,0
成都黄金洲公寓,水碾河北3街 ,0
成都和风楼,大慈寺路66号 ,0
成都会龙之春,会龙大道 ,0
成都丽舍滨江,上池正街41号 ,0
成都林江新苑,犀安路1号 ,0
成都科华中路新10号院,科华中路新10号 ,7318
成都金竹苑D区,元通二巷10号 ,0
成都嘉好怡苑,西屠场街14号（上同仁街附近） ,8381
成都金荣巷小区,金荣巷7号 ,0
成都锦东路社区,锦东路(蜀都花园后门) ,9624
成都经典社区,悦来街98号 ,0
成都锦天广场,锦江太升南路288号(太升南路与新华大道德 ,0
成都静居寺南街198号院,静居寺南街198号 ,7560
成都菽香里小区,新鸿路菽香里 ,8322
成都鼓楼北三街32号院,鼓楼北三街32号 ,8514
成都国航世纪中心,航空路1号 ,17626
成都光荣小区,光荣北路77号 ,0
成都郭家桥南街4号院,郭家桥南街4号 ,8768
成都芙蓉小区,郫县恒山北街61号 ,5847
成都富民苑,富民路一段197号 ,5054
成都抚琴北一巷小区,抚琴西路抚琴北一巷 ,0
成都大石西路5号院,大石西路5号 ,8765
成都和美家园,成都市双流县中和大道66号 ,4403
成都会龙小区,会龙路266号 ,0
成都恒德路小区,恒德路10-12号 ,0
成都华欣园,马鞍西路7号（华西园旁边） ,0
成都红波苑,二环东二段5号 ,0
成都华阳运输公司商住楼,正东上街2号 ,0
成都红瓦一期,郫县望丛中路东大街 ,4820
成都红花东路68号院,红花东路68号 ,8877
成都华诚大厦,一环路南三段49号 ,0
成都红牌楼汽配城,高升桥路20号 ,9433
成都槐树街51号院,槐树街51号 ,9418
成都浣花北路16号院,浣花北路16号 ,8007
成都成都电力局宿舍,锦江区红布正街9号 ,9864
成都致祥路小区,致祥路 ,0
成都鹤舞青城,彩虹大道南段二环路银河大桥 ,3664
成都华敏翰尊国际,福兴街1号 ,0
成都管家酒店,双林南支路10号 ,0
成都广益小区,华阳大道一段203号 ,0
成都鼓楼南街100号院,鼓楼南街100号 ,9583
成都歌舞剧院宿舍,西大街97号 ,9577
成都共和路新2号院,共和路新2号 ,9638
成都国光小区,建设巷11号 ,0
成都高升公寓,一环路西一段6号 ,0
成都府青苑,府青路二段1号 ,0
成都芳草街新源巷社区,城南一环路南三段玉林芳草街 ,7615
成都福字街1号院,东风大桥福字街1号 ,9190
成都丰苑,永盛南街5号 ,0
成都府青路一段34号院,府青路一段34号 ,8408
成都富华苑,忠烈祠东街50号 ,0
成都福星苑,中道街157号 ,0
成都凤栖桐,饮马河街7号 ,0
成都东润风景B区,静居寺路135号 ,9180
成都东光南二巷,东光南二巷 ,7542
成都东糠市街3号院,东糠市街3号 ,10356
成都灯笼街142号院,灯笼街142号 ,9155
成都东顺苑,东顺城中街大慈寺4号 ,7634
成都东海花园,东顺城南街53号 ,0
成都大石西路60号院,大石西路60号 ,8341
成都大石东路社区,一环路西一段11号 ,0
成都电子科大东苑,成华踏水桥北街18号 ,0
成都电信公寓,龙江路16号 ,8613
成都德政苑,高升桥东路11号 ,0
成都东华苑,小天北街16号 ,0
成都东城拐下街20号院,东城拐下街20号 ,6817
成都成勘院,华油路175号 ,0
成都川锋苑,桃蹊路253号 ,8122
成都川大农林村,望江路93号 ,0
成都财经商住楼,双清南路6号 ,0
成都川信公寓,下莲池街14号 ,0
成都城市阳光,洗面桥街22号 ,0
成都白鹤小区,龙泉驿区洪河大道川师东校区旁 ,0
成都百花福园,百花正街65号 ,0
成都百花西街1号院,百花西街1号 ,8257
成都百花正街42号院,百花正街42号 ,9679
成都包家巷123号院,包家巷123号 ,9009
成都白云小区,高攀路60号 ,6754
成都边防部队宿舍,人民南路四段 ,7574
成都中德英伦联邦,南延线天府大道中段 ,0
成都正因小区,新都大道 ,3479
成都棕南华苑,竹市巷8号（竹市巷与中街交界处） ,5572
成都中和政府大院,中和镇中柏路95号 ,7291
成都棕树北街1号,人民南路四段航空路8号 ,8554
成都致富苑,华阳富明路2段 ,5780
成都中冶堰景,彩虹大道北段348号 ,4196
成都芷泉公寓,芷泉街31号 ,0
成都中央花园城市别墅,武阳大道288号 ,11661
成都昭青怡苑,昭青路28号 ,0
成都工程机械厂宿舍,海椒市东四街林家坡 ,0
成都公行道,川西医院宿舍 ,8974
成都桂花巷40号,长顺街 ,10150
成都工农院街82号院,工农院街82号 ,8281
成都光华商务公寓,花牌坊街70号 ,0
成都广旺大厦,清江东路大庆路成温立交草堂 ,7031
成都光华村街社区,青羊区光华村 ,10333
成都营中巷32号院,营中巷32号 ,8764
成都云祥远景,永盛东街 ,7094
成都府南新区,清溪南街5号 ,7995
成都FM365,东二环内 ,9814
成都二环路东四段134号院,二环路东四段134号 ,8501
成都二环路北一段203号,二环路北一段203号 ,7629
成都大同上郡,春乡街88、89号 ,3165
成都东景苑,建设北路三段414号 ,0
成都电焊机研究所宿舍,二环路东1段29号附17 ,0
成都东辰苑,龙舟南路18号 ,0
成都东方时代商城,锦江东大街18-32号 ,0
成都电子高专教师公寓,花牌坊街6号 ,0
成都电子大厦,大慈寺路79号 ,0
成都东府花园,中和镇华路街42号 ,5108
成都东安南路小区,东安南路17号 ,0
成都东升苑,外东槐树店37号 ,7728
成都大发百度城,岳府街2号（梓潼桥北街与岳府街交界处） ,0
成都东景丽舍,中和大道二段31号 ,6885
成都菜蔬新居,华新下街 ,0
成都长征大院,凤溪大道中段86号 ,0
成都城市之心,人民南路一段86号 ,0
成都成信家园,成都信息工程学院旁学府路 ,0
成都川师大教师宿舍,静安路5号 ,6131
成都茶店子农行宿舍,茶店子东街103号 ,0
成都长城花园,九里堤南路50号 ,0
成都朝阳丽景,朝阳路360号 ,0
成都八里小区教师苑,文德路1号（新风路与文德路交界处） ,7927
成都百扬大厦,东御街与人民南路交汇处（天府广场以南，人民南路以东） ,0
成都碧云路,高升桥路武侯广场 ,10181
成都边防局宿舍,人民南路四段53号 ,0
成都滨江中路1号院,滨江中路1号 ,9803
成都八里小区刃具厂宿舍,八里小区师友路1号 ,8041
成都百花苑,大石东路右三巷1号 ,0
成都百花教师苑,大石西路54号 ,0
成都八二新区,一环路东二段15号 ,0
成都滨雅苑,成华区花径路189号 ,0
成都82信箱小区,建设路成都华联 ,9279
成都82宿舍,一环路东一段11号 ,8679
成都80派,光荣北路32号 ,9370
成都69宿舍,建设路54号 ,0
成都紫竹北街65号院,紫竹北街65号 ,9522
成都棕南丁区,棕南西街7号 ,0
成都紫荆小区58号院,紫荆小区58号院 ,9440
成都紫荆北路小区,紫荆北路58号 ,0
成都正府街小区,正府街55号 ,8630
成都窄巷子社区,窄巷子 ,37159
成都鑫通福地,公园路一段57号 ,5015
成都一环路南三段64号院,一环路南三段64号 ,9716
成都运动技术学院教师公寓,桐梓林北路3号 ,0
成都玉林街4号院,玉林街4号 ,8805
成都玉林北路小区,玉林北路3-15号 ,0
成都玉双路3号小区,玉双路3号院 ,0
成都玉林北巷,城南一环边上好又多附近 ,9497
成都银沙公寓,银沙横街1号 ,0
成都怡欣苑,金牛长庆东一路5号 ,8264
成都银海金岸,天府大道49号 ,4857
成都怡心苑,花山路609弄 ,0
成都益民苑,同和路 ,8191
成都怡福路,八里小区 ,8090
成都怡景阳光,石家碾东路280号 ,4224
成都永安家居,龙泉双街54号 ,5345
成都迎辉路小区,迎辉路125号 ,0
成都驿马桥小区,春兰路25号 ,5364
成都影城小区,华阳影城巷 ,5327
成都玉林正街社区,肖家河街40号 ,8758
成都育才路小区,育才路5-25号 ,0
成都一环路西三段11号院,一环路西三段11号 ,8481
成都月光诚品,武侯大道双楠段100号 ,0
成都玉林横街26号院,玉林横街26号 ,8596
成都玉通巷4号院,玉通巷4号 ,8436
成都营兴街2号院,营兴街2号 ,7962
成都大石西路62号院,武侯区内双楠大石西路62号 ,8184
成都东光警官公寓,东光南二巷9号 ,7967
成都财大职工宿舍,光华村街（乐宾百货旁） ,0
成都成达综合楼,玉洁东街2号18 ,0
成都川药厂宿舍,新鸿路北支路2号 ,0
成都川大附中,红瓦寺街 ,8565
成都512单位宿舍,一环路北一段59号 ,10068
成都402厂宿舍,菱窠东路122号 ,0
成都紫荆西路71号小区,紫荆西路71号 ,42636
成都中行宿舍,筒车巷29号 ,0
成都中新路17号院,中新路17号 ,9275
成都造纸厂宿舍,十五中街2号 ,0
成都自由新城,紫荆东路73号 ,9551
成都中冶成工大厦,锦江工业总部基地三色路199号 ,0
成都中铁龙郡,大邑大道128号 ,2854
成都中坝小区,培中路12号 ,5080
成都左岸花都悦扬,新城南天府大道与迎宾大道交汇处 ,6278
成都中道小区,二号桥头军转大厦背后 ,9079
成都新南公寓,新南路83号 ,0
成都雄峰苑,龙泉驿区鲸龙路2号 ,5140
成都西安路社区,青羊街西安路 ,8156
成都小天竺社区,电信路 ,8472
成都香木林沙河居,华油路95号新50号 ,0
成都星河路小区,星河路27号-67号 ,0
成都新花园,双林北横路131号 ,7747
成都西华门街5号院,西华门街5号 ,11090
成都新兴苑,三友路229号 ,0
成都西林小区,八里小区青龙场 ,0
成都西区丽景,犀浦镇兴业南街高新西区附近 ,5772
成都信禾人家,为民路新54号 ,0
成都禹顺苑,文明街198号 ,2626
成都阳光城小区,阳光体育城（阳光大道旁） ,3927
成都雅筑,锦华路二段88号 ,0
成都堰锦家园,光明街278号 ,4042
成都钰城花园二期,大道中段 ,4508
成都盐市口广场,梨花街2号 ,0
成都星辉中路20号,星辉中路20号 ,8968
成都月香丽苑,成都大学后门灵龙路 ,6727
成都怡和新城,怡安路200号 ,3444
成都营和街9号院,抚琴社区营和街9号 ,8115
成都玉林西街社区,玉林西街 ,8485
成都邮政局家属院,凤溪大道中段95号 ,0
成都怡馨苑,南熏大道二段988号 ,0
成都颐景园,百花巷24号 ,0
成都一环路南一段小区,一环路南一段5号 ,0
成都玉林美舍,芳草东街93号 ,8338
成都银沙北街58号院,银沙北街58号 ,23249
成都营和街100号院,营和街100号 ,8258
成都玉洁东街2号院,玉洁东街2号 ,9148
成都银沙横街10号院,银沙横街10号 ,8231
成都云浮阳光,二三环双楠武侯大道晋吉南路 ,7840
成都智业福地,赛云台北路9号 ,0
成都怡园,十陵上街64号 ,3549
成都怡和新居,怡和路188号 ,3676
成都五福苑,马家沟1号 ,14152
成都星光四季,成都市龙泉驿区长征北路115号 ,4928
成都星辉东路6号院,星辉东路6号 ,8149
成都肖家河东一巷3号小区,肖家河东一巷3号 ,8341
成都西北桥东街1号院,西北桥东街1号 ,8903
成都小天东巷90号院,小天东巷90号 ,7759
成都新疆石油花园,华阳镇华新下街太阳城旁边（华新... ,0
成都西安中路一巷35号院,西安中路一巷35号 ,8611
成都新世纪电脑城,一环路南二段2号 ,0
成都肖家河东三巷,肖家河东三巷2号 ,0
成都新华小区,新鸿南路77号 ,9588
成都晓天芳苑,小天西街5号 ,0
成都新都新筑,紫瑞街 ,6351
成都西贵坊,金河路258号 ,3619
成都现代生态水城,滨江路一段29号 ,3941
成都肖家河公寓,肖家河街 ,0
成都万德千雅,龙潭总部经济城成济路2号 ,0
成都望阳居,水乡街193号 ,0
成都温江农委家属院,温江区外北街31号 ,3410
成都温江粮食局家属院,长安路114号 ,0
成都武新花园,武青东路80号 ,0
成都文星湖夹滩,双流文星镇 ,0
成都万家和花园,电子路498号 ,4502
成都万欣名邸,仁和路87号 ,0
成都五冶小区,双桥路223号 ,0
成都西源.时代花城,郫县东大街680 时代花城 ,0
成都新华苑,人民南路四段51号 ,0
成都西财学府阳光,大学城海科路东段（西南财经大学旁） ,0
成都新城府景,政通路1399号 ,0
成都西藏运输宿舍,临港路3号（西南民族大学双流校区附近） ,0
成都西双园,西单商场旁 ,7674
成都新南苑,下莲池街4号 ,0
成都幸福里小区,西光华大道二段马厂村幸福里 ,5299
成都新都公安局宿舍,毕生路60号 ,3220
成都艺家二期,蜀汉路欧尚对面 ,9888
成都玉林街7号院,玉林街7号（四川省运动技术学院附近） ,8824
成都阳光苑,桐梓林东路22号 ,0
成都怡康公寓,肖家河东一巷6号 ,7354
成都王府春天花园,新下街39号 ,0
成都望江苑,滨河路一段40号 ,0
成都梧桐花园,奎光路301号 ,3734
成都天涯商住楼,四圣祠北街20号 ,0
成都天运小区,郫县城东巷160号 ,3126
成都天府明珠花园,郫县郫县泰山大道61号 ,7780
成都通祥苑,七道堰街3号 ,0
成都铁佛名苑,百锦路194号 ,0
成都天仙桥社区,天仙桥滨河路 ,0
成都同心路116号院,同心路116号 ,8026
成都坛神巷12号院,坛神巷12号 ,0
成都太升华园,马鞍南路110号 ,0
成都筒车巷新3号院,西门一环内马家花园筒车巷新3号 ,0
成都新华佳园,新鸿南路101号 ,0
成都西双苑,四威北路46号 ,0
成都西岭名苑,邑新大道110号 ,0
成都西区御景,红光镇正兴大道 ,7457
成都学堂南苑,二环路北一段68号 ,0
成都三和-同和路,金牛区黄忠同和路9号 ,0
成都五丁路9号院,五丁路9号（四川省林业中心医院对面） ,8654
成都武侯祠横街1号院,武侯祠横街1号 ,7970
成都望仙场街3号院,望仙场街3号 ,0
成都武侯祠横街8号,武侯祠横街8号 ,0
成都武候区政府宿舍,高升桥北街6号 ,0
成都万和电信公寓,万和路9号 ,0
成都文殊院公寓,文殊院酱园公所街58号 ,0
成都梧桐大院,新龙路88号（龙威纸厂原址） ,4484
成都万年场横街11号院,万年场横街11号 ,8170
成都同善桥东街8号,城西青羊区同善桥东街8号 ,0
成都泰华大厦,锦江锦江区东大街上东大街段96 ,0
成都桃蹊路小区,桃蹊路47-89号 ,0
成都同善横街8号院,同善横街8号院 ,0
成都同兴小区,同兴路7号（同兴路与同和路交汇处） ,0
成都天涯石南街小区,天涯石南街1-36号 ,22182
成都铁二局新运处,长兴街二巷8号 ,0
成都桐梓林商铺,桐梓林东路 ,0
成都同仁公寓,上同仁路61号 ,14899
成都同心苑,同友路9号（同友路与同兴路交汇处） ,0
成都天伦花园,二环路东一段68号 ,11083
成都桃蹊怡苑,桃蹊路189号 ,8069
成都泰丰佳寓,爵版街1号（爵版街与如是庵街交汇处） ,0
成都四川专用汽车厂宿舍,锦江区锦华路三段426号 ,0
成都蜀星苑,郫筒镇成灌西路 ,0
成都顺和人家,观音桥76号 ,0
成都双建公寓,东升街道一杆旗南二段 ,0
成都书南小区,北泉路288号 ,3691
成都世纪名居,长柏路18号 ,4952
成都双流县农业局宿舍,藏卫路115号 ,4177
成都盛世沙湾,沙湾路63号 ,0
成都水电七局干休所,一环路东南段139号 ,3803
成都四季青城,白鹤路1号（青城山前门300米） ,0
成都石人西街社区,青羊区石人西街 ,0
成都盛世中华,龙泉驿同安幸福路 ,8788
成都市容环卫局职工宿舍,科联街5号 ,0
成都顺江锦苑,西三环路一段150号 ,0
成都省农业厅宿舍,武侯祠大街4号 ,7188
成都武侯祠大街265号院,武候祠大街265号 ,8505
成都五桂园,华润路3号 ,0
成都外光荣小区,银沙正街 ,0
成都万高都市欣城,新南路8号（南台路与新南支路交界处） ,0
成都外经贸委宿舍,正通顺街140号 ,0
成都为民路新7号院,为民路新7号 ,8143
成都五大花园,二环路处五大花园清水河边 ,0
成都王家塘,王家塘 ,0
成都万福花园,星辉西路11号 ,0
成都水碾河35号院,水碾河35号 ,0
成都泰基北锦,互助路2号（解放西路与互助路交界处） ,0
成都天盛商务中心,航天北路(航天宾馆旁) ,0
成都天府汇城,科华中路9号 ,0
成都圣地名苑,府青路一段30号附6号 ,0
成都三鑫大厦,藏卫路北四段2号 ,0
成都实验小学宿舍,华阳华新中街 ,0
成都输气大院,长江西五横街46号 ,0
成都深越花园商住楼,永盛南街 ,0
成都输气小苑,长江东二横街65号 ,6272
成都和信·水沐天城,北部新城马超东路（香城中学对面） ,0
成都上升街14号,上升街14号 ,0
成都三鑫·雨竹居,长顺路 ,0
成都石人中巷,石人中巷 ,0
成都石人公园边单位宿舍,石人南路 ,0
成都SOHO商务港,宏济新路1号 ,0
成都书院西街50号院,书院西街50号 ,6937
成都水电花园,岷江路2号（岷江国际对面） ,4154
成都书院名居,郫县书院街83号 ,3969
成都双丰路61号院,武侯区双丰路61号 ,7189
成都世纪欣苑,世纪城路358号 ,0
成都水碾河路19号院,水碾河路19号 ,8770
成都柿子巷2号院,柿子巷2号 ,9560
成都思维源邸,武成大街111号 ,0
成都石人南路1号院,石人南路1号 ,0
成都石人西路8号院,石人西路8号 ,8571
成都上同仁路50号院,上同仁路50号 ,8545
成都蜀容街12号院,蜀容街12号 ,0
成都尚义居,二环路南四段16号 ,0
成都沙子堰东巷3号院,沙子堰东巷3号 ,0
成都沙子堰西巷2号院,沙子堰西巷2号 ,0
成都少陵横街1号院,少陵横街1号 ,0
成都十二北街13号院,十二北街13号 ,0
成都石人正街23号院,石人正街23号 ,7837
成都省计机关宿舍,天府广场喜来登人民中路一段 ,12293
成都蜀汉路4号院,金牛区蜀汉路4号 ,0
成都商检局宿舍,一环路南四段26号 ,0
成都苏坡中路77号,苏坡中路77号 ,0
成都书院街52号院,书院街52号 ,8631
成都沙河嘉苑,琉三路41号 ,0
成都狮子巷60号院,狮子巷60号 ,9422
成都水利院,牧电路17号 ,9037
成都四川大学农林村,望江路7号 ,0
成都水碾河南三街45号院,水碾河南三街45号 ,8314
成都顺福苑,武侯大道双楠段32号 ,0
成都送变电宿舍,少陵路457号 ,0
成都盛隆街2号院,盛隆街2号 ,16338
成都蜀东小区,二环路东一段新28号 ,0
成都三十所宿舍,新义西街11号 ,6972
成都石人南路31号院,石人南路31号 ,8077
成都水碾河社区,水碾河北三街近东风路和双桥子 ,0
成都双楠街61号院,双楠街61号 ,0
成都私享家,双林南支路8号 ,0
成都双桥路149号院,双桥路149号 ,0
成都十八步岛别墅,高新区中和街道迎江路198号（新国际会展中心旁） ,0
成都蜀风庭院,鹃兴路729号 ,4159
成都水岸汇景,金房苑横街106号 ,0
成都沙河风情,三友路215号 ,10205
成都蜀馨苑,双楠街242号 ,0
成都双楠兰苑,双楠街188号 ,0
成都双林二巷社区,双林二巷2号 ,8577
成都盛华苑,二环路东四段134号 ,0
成都顺城大道212号院,顺城大道212号 ,0
成都双林小区,双林路32号 ,0
成都双林三区,双林路3号（万年场苏宁电器旁） ,8301
成都省农行宿舍,一环路东三段双林路双林巷7号 ,0
成都水郡,市区蒲阳河上 ,10670
成都三和天骄年华,文星大道78号 ,4305
成都山水印象,西区骨干路一段 ,3964
成都上东吉座,均隆街6号（东门大桥附近） ,0
成都水都豪庭,彩虹大道南段885号 ,0
成都商环境,武侯外双楠武侯科技园 ,0
成都水印长滩,灌怀路1号（柏条河北路中段） ,3746
成都双楠美邻,逸都路1号（伊藤洋华堂双楠店对面） ,0
成都人商宿舍,营通街16号 ,0
成都瑞光花园,郫县紫荆巷1号 ,4710
成都润禾书苑,双流县龙灯山路一段11 ,0
成都瑞丰苑,卧龙街46号 ,9517
成都瑞金广场,高升桥路2号 ,0
成都荣华苑,龙舟路60号 ,0
成都人和佳苑,交大路189号 ,0
成都瑞苑,华油路95号 ,8369
成都西区地标,郫县泰山大道116号 ,11962
成都瑞升林韵,棠湖南路三段38号 ,4434
成都青年一号,天华路199号（天府软件园旁） ,0
成都青羊上街125号院,青羊上街125号 ,0
成都千祥公寓,棠中路三段82号 ,4816
成都清河苑,青羊区光华大道清水河公园旁边 ,0
成都青城后山峰安小筑,红岩新村泰安村九组 ,5737
成都奇新商住楼,华新下街 ,0
成都汽配公寓,二环路北三段88号 ,0
成都清江东路39号,清江东路39号 ,0
成都泉水人家三期,泉水北路239号 ,8902
成都清江东路358号,清江东路358号 ,0
成都七道堰街7号院,七道堰街7号 ,8036
成都清江南街小区,清江南街1号 ,0
成都清溪南街7号院,清溪南街7号 ,8062
成都群康路49号院,群康路49号 ,7758
成都群众路2号农垦局,一环路九眼桥川音旁 ,0
成都清水湾,天府大道 华阳南廷线 新希望大道 ,0
成都群星路3号院,群星路3号 ,0
成都青城山房,怀中路与便民路的交叉口 ,0
成都钱江凤凰城,滨水新城区凤凰大道366号 ,15000
成都亲河美地,互惠大道106号 ,0
成都启明家园,锦华路二段28号 ,0
成都青城水云间,青城后山，山门入口处 ,6678
成都齐盛花园,花径路4号（五块石客运站附近） ,0
成都郫县和平小区,望丛中路563号 ,4316
成都郫县星南苑,郫县新南街282号 ,4233
成都郫县东大街小区,东大街385号 ,4289
成都郫县西大街小区,郫筒镇西大街 ,0
成都郫县教师公寓,郫县南兴巷 ,0
成都平福路92号院,平福路92号 ,8228
成都毗河雅苑,新都班竹园镇 ,5906
成都欧苑,培风东路361号 ,5354
成都农商银行宿舍,武侯二环路南一段16号 ,18543
成都农牧局宿舍,七道堰12号 ,0
成都南兴小区,郫县郫筒镇南兴巷87号 ,3952
成都南城景秀,科华南路3号 ,0
成都农行家属院郫县,郫县望丛中路448号 ,3186
成都农校家属院,德通桥路（温江） ,0
成都南光工人厂宿舍,二环路东五段 ,0
成都牛沙路社区,二环路东四段牛沙路 ,0
成都牛王庙干部宿舍,牛王庙后街55号 ,8993
成都南光宿舍厂,二环内莲桂南路31号 ,0
成都南都邻秀,天和路307号 ,0
成都猛追湾东街,猛追湾东街 ,0
成都茗兴二期,成仁路 ,6002
成都明珠景苑,十陵上街103号 ,6554
成都苗溪公寓,龙泉驿区永溪街 ,0
成都名苑公寓,一环内市中心马家花园路 ,0
成都名企公馆,航天路6号 ,0
成都美舍公寓,芳草东街93号 ,0
成都懋园九里居,沙湾东一路10号 ,0
成都牧电路22号院,牧电路22号 ,8357
成都马鞍东路46栋,马鞍东路46栋 ,0
成都牧马山中行运林,双流航空港 ,0
